persona_id,country,life_evaluation,gdp,social_support,health,freedom,generosity,corruption,overall_happiness_explicit,overall_happiness_calculated,overall_happiness,response_text
15,DR Congo,3.8,,,,,,,3.8,3.8,3.8,[3.8]
5,DR Congo,4.2,,,,,,,4.2,4.2,4.2,[4.2]
10,DR Congo,4.2,,,,,,,4.2,4.2,4.2,[4.2]
14,DR Congo,4.6,,,,,,,4.6,4.6,4.6,[4.6]
16,DR Congo,4.2,,,,,,,4.2,4.2,4.2,[4.2]
19,DR Congo,5.5,,,,,,,5.5,5.5,5.5,[5.5]
7,DR Congo,3.8,,,,,,,3.8,3.8,3.8,[3.8]
13,DR Congo,3.8,,,,,,,3.8,3.8,3.8,[3.8]
18,DR Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
11,DR Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
2,DR Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
12,DR Congo,4.8,,,,,,,4.8,4.8,4.8,[4.8]
3,DR Congo,4.2,,,,,,,4.2,4.2,4.2,[4.2]
17,DR Congo,4.2,,,,,,,4.2,4.2,4.2,[4.2]
8,DR Congo,5.8,,,,,,,5.8,5.8,5.8,[5.8]
9,DR Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
1,DR Congo,4.8,,,,,,,4.8,4.8,4.8,[4.8]
4,DR Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
20,Denmark,4.5,,,,,,,4.5,4.5,4.5,[4.5]
6,Denmark,7.0,,,,,,,7.0,7.0,7.0,[7.0]
15,Denmark,7.2,,,,,,,7.2,7.2,7.2,[7.2]
5,Denmark,7.2,,,,,,,7.2,7.2,7.2,[7.2]
10,Denmark,7.2,,,,,,,7.2,7.2,7.2,[7.2]
14,Denmark,7.2,,,,,,,7.2,7.2,7.2,[7.2]
16,Denmark,6.8,,,,,,,6.8,6.8,6.8,[6.8]
19,Denmark,7.8,,,,,,,7.8,7.8,7.8,[7.8]
7,Denmark,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Denmark,7.2,,,,,,,7.2,7.2,7.2,[7.2]
18,Denmark,6.5,,,,,,,6.5,6.5,6.5,[6.5]
11,Denmark,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Denmark,7.8,,,,,,,7.8,7.8,7.8,[7.8]
12,Denmark,7.4,,,,,,,7.4,7.4,7.4,[7.4]
3,Denmark,7.4,,,,,,,7.4,7.4,7.4,[7.4]
17,Denmark,6.5,,,,,,,6.5,6.5,6.5,[6.5]
8,Denmark,7.4,,,,,,,7.4,7.4,7.4,[7.4]
9,Denmark,7.8,,,,,,,7.8,7.8,7.8,[7.8]
1,Denmark,7.5,,,,,,,7.5,7.5,7.5,[7.5]
4,Denmark,7.5,,,,,,,7.5,7.5,7.5,[7.5]
20,Djibouti,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Djibouti,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Djibouti,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Djibouti,5.0,,,,,,,5.0,5.0,5.0,[5.0]
10,Djibouti,4.8,,,,,,,4.8,4.8,4.8,[4.8]
14,Djibouti,5.0,,,,,,,5.0,5.0,5.0,[5.0]
16,Djibouti,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Djibouti,6.2,,,,,,,6.2,6.2,6.2,[6.2]
7,Djibouti,4.5,,,,,,,4.5,4.5,4.5,[4.5]
13,Djibouti,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Djibouti,5.0,,,,,,,5.0,5.0,5.0,[5.0]
11,Djibouti,5.2,,,,,,,5.2,5.2,5.2,[5.2]
2,Djibouti,5.2,,,,,,,5.2,5.2,5.2,[5.2]
12,Djibouti,5.2,,,,,,,5.2,5.2,5.2,[5.2]
3,Djibouti,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Djibouti,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Djibouti,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Djibouti,5.0,,,,,,,5.0,5.0,5.0,[5.0]
1,Djibouti,6.0,,,,,,,6.0,6.0,6.0,[6.0]
4,Djibouti,5.0,,,,,,,5.0,5.0,5.0,[5.0]
20,Dominican Republic,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Dominican Republic,5.2,,,,,,,5.2,5.2,5.2,[5.2]
15,Dominican Republic,5.5,,,,,,,5.5,5.5,5.5,[5.5]
5,Dominican Republic,5.8,,,,,,,5.8,5.8,5.8,[5.8]
10,Dominican Republic,5.4,,,,,,,5.4,5.4,5.4,[5.4]
14,Dominican Republic,6.2,,,,,,,6.2,6.2,6.2,[6.2]
16,Dominican Republic,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,Dominican Republic,6.8,,,,,,,6.8,6.8,6.8,[6.8]
7,Dominican Republic,5.2,,,,,,,5.2,5.2,5.2,[5.2]
13,Dominican Republic,5.2,,,,,,,5.2,5.2,5.2,[5.2]
18,Dominican Republic,6.0,,,,,,,6.0,6.0,6.0,[6]
11,Dominican Republic,6.0,,,,,,,6.0,6.0,6.0,[6]
2,Dominican Republic,6.0,,,,,,,6.0,6.0,6.0,[6.0]
12,Dominican Republic,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Dominican Republic,6.2,,,,,,,6.2,6.2,6.2,[6.2]
17,Dominican Republic,5.2,,,,,,,5.2,5.2,5.2,[5.2]
8,Dominican Republic,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Dominican Republic,6.2,,,,,,,6.2,6.2,6.2,[6.2]
1,Dominican Republic,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Dominican Republic,6.0,,,,,,,6.0,6.0,6.0,[6.0]
20,Ecuador,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Ecuador,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Ecuador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Ecuador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
10,Ecuador,4.8,,,,,,,4.8,4.8,4.8,[4.8]
14,Ecuador,5.2,,,,,,,5.2,5.2,5.2,[5.2]
16,Ecuador,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Ecuador,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Ecuador,4.8,,,,,,,4.8,4.8,4.8,[4.8]
13,Ecuador,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Ecuador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
11,Ecuador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
2,Ecuador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
12,Ecuador,6.0,,,,,,,6.0,6.0,6.0,[6]
3,Ecuador,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Ecuador,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Ecuador,6.2,,,,,,,6.2,6.2,6.2,[6.2]
9,Ecuador,6.0,,,,,,,6.0,6.0,6.0,[6.0]
1,Ecuador,6.0,,,,,,,6.0,6.0,6.0,[6.0]
4,Ecuador,5.5,,,,,,,5.5,5.5,5.5,[5.5]
20,Egypt,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
15,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Egypt,4.8,,,,,,,4.8,4.8,4.8,[4.8]
10,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
14,Egypt,4.8,,,,,,,4.8,4.8,4.8,[4.8]
16,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
19,Egypt,5.8,,,,,,,5.8,5.8,5.8,[5.8]
7,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
13,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
18,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
11,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
2,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
12,Egypt,5.0,,,,,,,5.0,5.0,5.0,[5.0]
3,Egypt,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
8,Egypt,5.8,,,,,,,5.8,5.8,5.8,[5.8]
9,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
1,Egypt,5.5,,,,,,,5.5,5.5,5.5,[5.5]
4,Egypt,4.5,,,,,,,4.5,4.5,4.5,[4.5]
20,El Salvador,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,El Salvador,5.5,,,,,,,5.5,5.5,5.5,[5.5]
15,El Salvador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,El Salvador,5.5,,,,,,,5.5,5.5,5.5,[5.5]
10,El Salvador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
14,El Salvador,6.0,,,,,,,6.0,6.0,6.0,[6.0]
16,El Salvador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
19,El Salvador,6.8,,,,,,,6.8,6.8,6.8,[6.8]
7,El Salvador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
13,El Salvador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,El Salvador,5.5,,,,,,,5.5,5.5,5.5,[5.5]
11,El Salvador,5.8,,,,,,,5.8,5.8,5.8,[5.8]
2,El Salvador,6.0,,,,,,,6.0,6.0,6.0,[6]
12,El Salvador,6.0,,,,,,,6.0,6.0,6.0,[6.0]
3,El Salvador,5.8,,,,,,,5.8,5.8,5.8,[5.8]
17,El Salvador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,El Salvador,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,El Salvador,6.0,,,,,,,6.0,6.0,6.0,[6.0]
1,El Salvador,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,El Salvador,5.0,,,,,,,5.0,5.0,5.0,[5.0]
20,Estonia,4.0,,,,,,,4.0,4.0,4.0,[4.0]
6,Estonia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Estonia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,Estonia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,Estonia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
14,Estonia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Estonia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
19,Estonia,7.2,,,,,,,7.2,7.2,7.2,[7.2]
7,Estonia,6.0,,,,,,,6.0,6.0,6.0,[6]
13,Estonia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
18,Estonia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
11,Estonia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
2,Estonia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
12,Estonia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
3,Estonia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
17,Estonia,6.0,,,,,,,6.0,6.0,6.0,[6.0]
8,Estonia,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Estonia,7.0,,,,,,,7.0,7.0,7.0,[7.0]
1,Estonia,7.2,,,,,,,7.2,7.2,7.2,[7.2]
4,Estonia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Eswatini,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Eswatini,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Eswatini,4.8,,,,,,,4.8,4.8,4.8,[4.8]
5,Eswatini,4.8,,,,,,,4.8,4.8,4.8,[4.8]
10,Eswatini,4.6,,,,,,,4.6,4.6,4.6,[4.6]
14,Eswatini,5.0,,,,,,,5.0,5.0,5.0,[5.0]
16,Eswatini,4.6,,,,,,,4.6,4.6,4.6,[4.6]
19,Eswatini,6.2,,,,,,,6.2,6.2,6.2,[6.2]
7,Eswatini,4.5,,,,,,,4.5,4.5,4.5,[4.5]
13,Eswatini,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Eswatini,5.0,,,,,,,5.0,5.0,5.0,[5.0]
11,Eswatini,5.0,,,,,,,5.0,5.0,5.0,[5.0]
2,Eswatini,5.0,,,,,,,5.0,5.0,5.0,[5.0]
12,Eswatini,5.2,,,,,,,5.2,5.2,5.2,[5.2]
3,Eswatini,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Eswatini,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Eswatini,6.2,,,,,,,6.2,6.2,6.2,[6.2]
9,Eswatini,5.0,,,,,,,5.0,5.0,5.0,[5.0]
1,Eswatini,5.8,,,,,,,5.8,5.8,5.8,[5.8]
4,Eswatini,4.8,,,,,,,4.8,4.8,4.8,[4.8]
20,Ethiopia,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Ethiopia,4.5,,,,,,,4.5,4.5,4.5,[4.5]
15,Ethiopia,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Ethiopia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
10,Ethiopia,4.5,,,,,,,4.5,4.5,4.5,[4.5]
14,Ethiopia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
16,Ethiopia,4.2,,,,,,,4.2,4.2,4.2,[4.2]
19,Ethiopia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
7,Ethiopia,4.5,,,,,,,4.5,4.5,4.5,[4.5]
13,Ethiopia,4.5,,,,,,,4.5,4.5,4.5,[4.5]
18,Ethiopia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
11,Ethiopia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
2,Ethiopia,4.5,,,,,,,4.5,4.5,4.5,[4.5]
12,Ethiopia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
3,Ethiopia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Ethiopia,4.5,,,,,,,4.5,4.5,4.5,[4.5]
8,Ethiopia,6.0,,,,,,,6.0,6.0,6.0,[6]
9,Ethiopia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
1,Ethiopia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
4,Ethiopia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
20,Finland,4.5,,,,,,,4.5,4.5,4.5,[4.5]
6,Finland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Finland,7.0,,,,,,,7.0,7.0,7.0,[7.0]
5,Finland,7.0,,,,,,,7.0,7.0,7.0,[7.0]
10,Finland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
14,Finland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
16,Finland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
19,Finland,7.6,,,,,,,7.6,7.6,7.6,[7.6]
7,Finland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Finland,7.0,,,,,,,7.0,7.0,7.0,[7.0]
18,Finland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
11,Finland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Finland,7.5,,,,,,,7.5,7.5,7.5,[7.5]
12,Finland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
3,Finland,7.0,,,,,,,7.0,7.0,7.0,[7.0]
17,Finland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
8,Finland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Finland,7.5,,,,,,,7.5,7.5,7.5,[7.5]
1,Finland,7.5,,,,,,,7.5,7.5,7.5,[7.5]
4,Finland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
20,France,4.0,,,,,,,4.0,4.0,4.0,[4.0]
6,France,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,France,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,France,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,France,6.2,,,,,,,6.2,6.2,6.2,[6.2]
14,France,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,France,6.0,,,,,,,6.0,6.0,6.0,[6.0]
19,France,7.4,,,,,,,7.4,7.4,7.4,[7.4]
7,France,6.0,,,,,,,6.0,6.0,6.0,[6]
13,France,6.5,,,,,,,6.5,6.5,6.5,[6.5]
18,France,6.0,,,,,,,6.0,6.0,6.0,[6]
11,France,6.0,,,,,,,6.0,6.0,6.0,[6.0]
2,France,6.8,,,,,,,6.8,6.8,6.8,[6.8]
12,France,6.8,,,,,,,6.8,6.8,6.8,[6.8]
3,France,6.5,,,,,,,6.5,6.5,6.5,[6.5]
17,France,6.0,,,,,,,6.0,6.0,6.0,[6]
8,France,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,France,7.0,,,,,,,7.0,7.0,7.0,[7.0]
1,France,6.8,,,,,,,6.8,6.8,6.8,[6.8]
4,France,6.8,,,,,,,6.8,6.8,6.8,[6.8]
20,Gabon,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Gabon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
15,Gabon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Gabon,5.2,,,,,,,5.2,5.2,5.2,[5.2]
10,Gabon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
14,Gabon,5.2,,,,,,,5.2,5.2,5.2,[5.2]
16,Gabon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Gabon,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Gabon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
13,Gabon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Gabon,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Gabon,5.5,,,,,,,5.5,5.5,5.5,[5.5]
2,Gabon,5.2,,,,,,,5.2,5.2,5.2,[5.2]
12,Gabon,5.8,,,,,,,5.8,5.8,5.8,[5.8]
3,Gabon,5.5,,,,,,,5.5,5.5,5.5,[5.5]
17,Gabon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Gabon,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Gabon,5.8,,,,,,,5.8,5.8,5.8,[5.8]
1,Gabon,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,Gabon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
20,Gambia,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
5,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
10,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
14,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
16,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Gambia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Gambia,4.5,,,,,,,4.5,4.5,4.5,[4.5]
13,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Gambia,5.0,,,,,,,5.0,5.0,5.0,[5]
11,Gambia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
2,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
12,Gambia,5.2,,,,,,,5.2,5.2,5.2,[5.2]
3,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Gambia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Gambia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Gambia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
1,Gambia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
4,Gambia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
20,Georgia,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Georgia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
15,Georgia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
5,Georgia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
10,Georgia,5.2,,,,,,,5.2,5.2,5.2,[5.2]
14,Georgia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
16,Georgia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Georgia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Georgia,5.0,,,,,,,5.0,5.0,5.0,[5]
13,Georgia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
18,Georgia,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Georgia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
2,Georgia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
12,Georgia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Georgia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
17,Georgia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Georgia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Georgia,6.0,,,,,,,6.0,6.0,6.0,[6]
1,Georgia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Georgia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
20,Germany,4.0,,,,,,,4.0,4.0,4.0,[4.0]
6,Germany,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Germany,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,Germany,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,Germany,6.2,,,,,,,6.2,6.2,6.2,[6.2]
14,Germany,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Germany,6.2,,,,,,,6.2,6.2,6.2,[6.2]
19,Germany,7.2,,,,,,,7.2,7.2,7.2,[7.2]
7,Germany,6.0,,,,,,,6.0,6.0,6.0,[6.0]
13,Germany,6.5,,,,,,,6.5,6.5,6.5,[6.5]
18,Germany,6.0,,,,,,,6.0,6.0,6.0,[6.0]
11,Germany,6.0,,,,,,,6.0,6.0,6.0,[6.0]
2,Germany,7.2,,,,,,,7.2,7.2,7.2,[7.2]
12,Germany,7.2,,,,,,,7.2,7.2,7.2,[7.2]
3,Germany,6.8,,,,,,,6.8,6.8,6.8,[6.8]
17,Germany,6.2,,,,,,,6.2,6.2,6.2,[6.2]
8,Germany,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Germany,7.2,,,,,,,7.2,7.2,7.2,[7.2]
1,Germany,6.8,,,,,,,6.8,6.8,6.8,[6.8]
4,Germany,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Ghana,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Ghana,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Ghana,4.8,,,,,,,4.8,4.8,4.8,[4.8]
5,Ghana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
10,Ghana,4.8,,,,,,,4.8,4.8,4.8,[4.8]
14,Ghana,5.2,,,,,,,5.2,5.2,5.2,[5.2]
16,Ghana,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Ghana,6.2,,,,,,,6.2,6.2,6.2,[6.2]
7,Ghana,4.5,,,,,,,4.5,4.5,4.5,[4.5]
13,Ghana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Ghana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
11,Ghana,5.2,,,,,,,5.2,5.2,5.2,[5.2]
2,Ghana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
12,Ghana,5.2,,,,,,,5.2,5.2,5.2,[5.2]
3,Ghana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
17,Ghana,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Ghana,6.2,,,,,,,6.2,6.2,6.2,[6.2]
9,Ghana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
1,Ghana,5.8,,,,,,,5.8,5.8,5.8,[5.8]
4,Ghana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
20,Greece,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Greece,5.5,,,,,,,5.5,5.5,5.5,[5.5]
15,Greece,5.5,,,,,,,5.5,5.5,5.5,[5.5]
5,Greece,6.0,,,,,,,6.0,6.0,6.0,[6]
10,Greece,5.5,,,,,,,5.5,5.5,5.5,[5.5]
14,Greece,6.0,,,,,,,6.0,6.0,6.0,[6.0]
16,Greece,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,Greece,6.8,,,,,,,6.8,6.8,6.8,[6.8]
7,Greece,5.0,,,,,,,5.0,5.0,5.0,[5.0]
13,Greece,5.5,,,,,,,5.5,5.5,5.5,[5.5]
18,Greece,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Greece,5.5,,,,,,,5.5,5.5,5.5,[5.5]
2,Greece,6.5,,,,,,,6.5,6.5,6.5,[6.5]
12,Greece,6.5,,,,,,,6.5,6.5,6.5,[6.5]
3,Greece,5.8,,,,,,,5.8,5.8,5.8,[5.8]
17,Greece,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Greece,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Greece,6.5,,,,,,,6.5,6.5,6.5,[6.5]
1,Greece,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Greece,6.2,,,,,,,6.2,6.2,6.2,[6.2]
20,Guatemala,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Guatemala,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Guatemala,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Guatemala,5.2,,,,,,,5.2,5.2,5.2,[5.2]
10,Guatemala,5.0,,,,,,,5.0,5.0,5.0,[5.0]
14,Guatemala,5.6,,,,,,,5.6,5.6,5.6,[5.6]
16,Guatemala,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Guatemala,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Guatemala,4.8,,,,,,,4.8,4.8,4.8,[4.8]
13,Guatemala,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Guatemala,5.0,,,,,,,5.0,5.0,5.0,[5]
11,Guatemala,5.2,,,,,,,5.2,5.2,5.2,[5.2]
2,Guatemala,5.5,,,,,,,5.5,5.5,5.5,[5.5]
12,Guatemala,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Guatemala,5.8,,,,,,,5.8,5.8,5.8,[5.8]
17,Guatemala,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Guatemala,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Guatemala,6.0,,,,,,,6.0,6.0,6.0,[6.0]
1,Guatemala,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Guatemala,5.5,,,,,,,5.5,5.5,5.5,[5.5]
20,Guinea,3.5,,,,,,,3.5,3.5,3.5,[3.5]
6,Guinea,4.5,,,,,,,4.5,4.5,4.5,[4.5]
15,Guinea,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Guinea,4.8,,,,,,,4.8,4.8,4.8,[4.8]
10,Guinea,4.6,,,,,,,4.6,4.6,4.6,[4.6]
14,Guinea,4.8,,,,,,,4.8,4.8,4.8,[4.8]
16,Guinea,4.2,,,,,,,4.2,4.2,4.2,[4.2]
19,Guinea,6.2,,,,,,,6.2,6.2,6.2,[6.2]
7,Guinea,4.5,,,,,,,4.5,4.5,4.5,[4.5]
13,Guinea,4.5,,,,,,,4.5,4.5,4.5,[4.5]
18,Guinea,4.8,,,,,,,4.8,4.8,4.8,[4.8]
11,Guinea,4.8,,,,,,,4.8,4.8,4.8,[4.8]
2,Guinea,4.5,,,,,,,4.5,4.5,4.5,[4.5]
12,Guinea,4.8,,,,,,,4.8,4.8,4.8,[4.8]
3,Guinea,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Guinea,4.5,,,,,,,4.5,4.5,4.5,[4.5]
8,Guinea,6.2,,,,,,,6.2,6.2,6.2,[6.2]
9,Guinea,5.0,,,,,,,5.0,5.0,5.0,[5.0]
